lang_pair,source,reference,gemma:7b,inner_id,produced_from,spatial_sense,error_type,target,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,"But here's the thing: our aim is to encourage students to articulate their own opinions, not to coerce them into agreeing with us, so it actually doesn't matter if he and I agree.","Mas, penso da seguinte forma, nosso objetivo é incentivar os alunos a articular opiniões próprias, e não coagi-los a concordar conosco. Por isso, não importa se eu e ele concordarmos.","O objetivo é incentivar os estudantes a expressar suas próprias opiniões, não os coerar a concordar conosco, portanto não importa se ele e eu concordamos.",2797,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, in","Mas, penso da seguinte forma, nosso objetivo é incentivar os alunos a articular opiniões próprias, e não coagi-los a concordar conosco. Por isso, não importa se eu e ele concordarmos.",0.006243702571093,0.0413223140495867,0.44256327,0.70992124080658,110.0
en_pt_br,"And what we've found is through genetic engineering, we can actually increase the efficiencies of these solar cells to record numbers for these types of dye-sensitized systems.","E o que nós descobrimos é que, através da engenharia genética, nós podemos realmente aumentar a eficiência destas células fotoelétricas para gravar números para estes tipos de sistemas sensibilizados por corantes.","E o que nósExceeded foi através da engenharia genética, podemos realmente aumentar as eficiências destes células solares para números recordistas para esses tipos de sistemas sensíveis a corantes.",19123,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"in, wt, ag, wl","E o que nós descobrimos é que, através da engenharia genética, nós podemos realmente aumentar a eficiência destas células fotoelétricas para gravar números para estes tipos de sistemas sensibilizados por corantes.",0.0064989217211472,0.0297619047619047,0.48799354,0.631403148174286,100.0
en_pt_br,"Against all odds, I achieved my dream, and through this very personal commitment to myself, I slowly realized that completing the Ironman was about more than conquering Kona.","Contra todas as dificuldades, alcancei meu sonho, e embora esse fosse um compromisso pessoal, aos poucos me dei conta de que completar o Ironman era muito mais do que vencer o Kona.","Contra todas as adversidades, alcancei o meu sonho, e através deste compromiso pessoal, lentamente compreendi que concluir o Ironman era sobre muito mais do que conquistar Kona.",15343,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),an,"Contra todas as dificuldades, alcancei meu sonho, e embora esse fosse um compromisso pessoal, aos poucos me dei conta de que completar o Ironman era muito mais do que vencer o Kona.",0.0143299036771973,0.11977215980025,0.35892066,0.735055208206177,93.75
en_pt_br,"They discovered that adult cells, taken from you and me, could be reprogrammed back into embryonic-like cells, which they termed IPS cells, or induced pluripotent stem cells.","Eles descobriram que células adultas, retiradas de você ou de mim, poderiam ser reprogramadas para voltarem a ser células-tronco embrionárias, as quais eles denominaram células IPS, ou 'células-tronco pluripotentes induzidas'.","Os cientistas descobriram que células adultas, coletadas de você e de mim, podem ser reprogramadas para células semelhantes a embriões, que denominaram IPS cells ou células pluripotentes induzidas.",17471,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,"Eles descobriram que células adultas, retiradas de você ou de mim, poderiam ser reprogramadas para voltarem a ser células-tronco embrionárias, as quais eles denominaram células IPS, ou 'células-tronco pluripotentes induzidas'.",0.0080582970236851,0.0842696629213483,0.5248459,0.690868973731995,100.0
en_pt_br,"They cram them onto cots, put all your personal belongings in a plastic garbage bag, stick it underneath, and put you on the floor of an entire sports arena, or a gymnasium.","Amontoam essas pessoas em cama de campanha, colocam todos os seus pertencem pessoais em um saco de lixo, enfiam esse saco debaixo da cama e colocam você chão de uma arena esportiva, ou um ginásio.","Os colocam no chão, colocam todos os seus pertenências pessoais num plástico de lixo e o coloca debaixo, e coloca-o no chão de um ENTIRE estádio de desporto ou ginásio.",65382,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(1),"wl, in, un","Amontoam essas pessoas em cama de campanha, colocam todos os seus pertencem pessoais em um saco de lixo, enfiam esse saco debaixo da cama e colocam você chão de uma arena esportiva, ou um ginásio.",0.0070999342538949,0.0644329896907216,0.3788937,0.586261928081513,100.0
en_pt_br,"We all know it was an amazing movie, and it was so interesting to see it go out into the culture and become this phenomenon and to see all the different permutations of it.","Todos sabem que foi um filme fantástico. e foi muito interessante vê-lo, entrar na cultura e se tornar esse fenômeno e ver todas as diferentes alterações dele.","Todos sabemos que foi um ótimo filme e foi muito interessante vê-lo entrar na cultura e tornar-se um fenómeno, e ver todas as diferentes permutações dele.",59844,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,"Todos sabem que foi um filme fantástico. e foi muito interessante vê-lo, entrar na cultura e se tornar esse fenômeno e ver todas as diferentes alterações dele.",0.0061329108036808,0.0326797385620915,0.40005806,0.708913266658783,125.925925925926
en_pt_br,"CA: And currently, a big focus of the company is, I guess, kind of a race with Boeing to be the first to provide the service to NASA of actually putting humans into orbit.","CA: Atualmente, um grande foco da empresa é uma espécie de competição com a Boeing para ser a primeira a prestar o serviço para a NASA de colocar realmente os seres humanos em órbita.","Atualmente, um foco grande da empresa é, suposto, uma corrida com a Boeing para ser a primeira a fornecer o serviço à NASA de realmente colocar humanos em órbita.",67013,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,"CA: Atualmente, um grande foco da empresa é uma espécie de competição com a Boeing para ser a primeira a prestar o serviço para a NASA de colocar realmente os seres humanos em órbita.",0.0141884315594776,0.143019153225806,0.4653336,0.713599741458893,94.1176470588235
en_pt_br,"And then there's, of course, the example that we're all too aware of: financial experts getting it so wrong that we're living through the worst recession since the 1930s.","E então tem, é claro, o exemplo que todos nós somos muito cientes: os experts em finanças erraram tanto que estamos passando pela pior recessão desde os anos 1930.","E então temos, naturalmente, o exemplo que todos conhecem: os especialistas em finanças a errou tanto que estamos vivendo a pior recessão desde os anos 1930.",11199,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"wt, ad","E então tem, é claro, o exemplo que todos nós somos muito cientes: os experts em finanças erraram tanto que estamos passando pela pior recessão desde os anos 1930.",0.0077117270658119,0.128044711378045,0.3998869,0.713781237602234,96.5517241379311
en_pt_br,"A new male comes into the area and takes over the pride, and, of course, first of all kills all the cubs and possibly some of the females that are defending their cubs.","Um novo macho vem para a área e domina o bando, e, é claro, primeiro de tudo mata os filhotes e possivelmente algumas fêmeas que defendem seus filhotes.","Um novo macho chega à área e toma o comando da banda, e, naturalmente, primeiro de tudo mata todos os filhotes e, possivelmente, algumas das fêmeas que estão a proteger os seus filhotes.",5426,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,"Um novo macho vem para a área e domina o bando, e, é claro, primeiro de tudo mata os filhotes e possivelmente algumas fêmeas que defendem seus filhotes.",0.0070876489890461,0.0769230769230769,0.32255605,0.599613130092621,117.857142857143
en_pt_br,And that was brought into force to try and deal with the mountain of stuff that is just being made and then living for a while in our homes and then going to landfill.,E foi iniciada para tentar lidar com a montanha de coisas que estão sendo feitas e que vivem por um tempo em nossas casas e então são descartadas.,Isso foi implementado para tentar lidar com a encosta de material que é apenas feito e então vive por um tempo em nossas casas e depois vai para o lixão.,7345,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, an",E foi iniciada para tentar lidar com a montanha de coisas que estão sendo feitas e que vivem por um tempo em nossas casas e então são descartadas.,0.0063161840849674,0.0337837837837837,0.36633223,0.548448085784912,121.428571428571
en_pt_br,"We brought a musician into the scanner, same way, had them memorize this melody then had another musician out in the control room trading back and forth interactively.",Agora o que fizemos foi levar um músico ao scanner – do mesmo jeito – fazê-lo memorizar essa melodia e dispor de outro músico fora da sala de experimento revezando interativamente.,"Um músico entrou no scanner, da mesma forma, fez memorizar essa melodia e depois outro músico estava no control room trocando de volta interativamente.",6518,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"om, wt, gr, un, an",Agora o que fizemos foi levar um músico ao scanner – do mesmo jeito – fazê-lo memorizar essa melodia e dispor de outro músico fora da sala de experimento revezando interativamente.,0.0069460555957379,0.0313479623824451,0.46731788,0.656392157077789,100.0
en_pt_br,"So now what we do is take a genome, we make maybe 50 copies of it, we cut all those copies up into little 50-base reads, and then we sequence them, massively parallel.","O que fazemos agora é pegar um genoma, fazemos talvez 50 cópias dele, cortamos essas cópias em trechos de até 50 bases, e os sequenciamos intensamente em paralelo.","Agora o que fazemmos é tomar um genoma, fazer talvez 50 cópias dele, cortá-las em pequenos fragmentos de 50 bases e então sequenciá-las em paralelo.",31286,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, co, wl","O que fazemos agora é pegar um genoma, fazemos talvez 50 cópias dele, cortamos essas cópias em trechos de até 50 bases, e os sequenciamos intensamente em paralelo.",0.0072887580592618,0.0766871165644171,0.4328243,0.650883257389069,114.285714285714
en_pt_br,"It's basically a pusher, so the propellant system and the thrusters are integrated into the capsule, and so if it detects a rocket problem, it pushes the capsule away.","É basicamente um propulsor. O sistema de propulsão e os propulsores estão integrados à cápsula, e, ao detectar um problema no foguete, ele empurra a cápsula para fora.","Em termos básicos, trata-se de um propulsor, portanto o sistema de propulsão e os foguetes são integrados na cápsula, e em caso de problemas no foguete, ele empurra a cápsula para longe.",67032,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"É basicamente um propulsor. O sistema de propulsão e os propulsores estão integrados à cápsula, e, ao detectar um problema no foguete, ele empurra a cápsula para fora.",0.0081868412442206,0.0755287009063444,0.42816305,0.62225204706192,103.571428571429
en_pt_br,"I always begin with the pulse, then I examine the hands, then I look at the nail beds, then I slide my hand up to the epitrochlear node, and I was into my ritual.","Sempre começo com o pulso, então examino as mãos, então olho as unhas, então deslizo a mão pelos nódulos do cotovelo, e eu estava no meu ritual.","Eu sempre começo com a pulsão, então examino as mãos, depois olho para as bases dos nails, depois deslico a mão até o nó epitéoclear e estou no meu ritual.",32419,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, un, in","Sempre começo com o pulso, então examino as mãos, então olho as unhas, então deslizo a mão pelos nódulos do cotovelo, e eu estava no meu ritual.",0.0132038233522874,0.130394155623513,0.40940523,0.640922248363495,122.222222222222
en_pt_br,"We need to connect the information always with the action, and then that action feeds back into different information, and it creates, of course, a feedback loop.","Nós precisamos conectar a informação sempre com a ação, e aí essa ação dá um feedback uma informação diferente, e isso cria, obviamente, um ciclo de feedback.","É necessário conectar a informação sempre com a ação, e então aquela ação alimenta de volta para diferentes informações, e isso cria, naturalmente, um circuito de retroalimentação.",8546,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,"Nós precisamos conectar a informação sempre com a ação, e aí essa ação dá um feedback uma informação diferente, e isso cria, obviamente, um ciclo de feedback.",0.0094900123763462,0.109375,0.42467576,0.754357397556305,100.0
en_pt_br,"The reason we did this is to create the ultimate memory machine, where you can go back and interactively fly around and then breathe video-life into this system.","Nós fizemos isso para criar a máquina de memória definitiva, onde você pode voltar no tempo e interagir e então aspirar a vida do vídeo neste sistema.","O motivo pelo qual o fizemos foi criar uma máquina de memória ultimate, onde você pode retornar e voar interativamente e então dar vida em vídeo a este sistema.",13252,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),un,"Nós fizemos isso para criar a máquina de memória definitiva, onde você pode voltar no tempo e interagir e então aspirar a vida do vídeo neste sistema.",0.0074258682020313,0.0515463917525773,0.37764215,0.683254420757294,103.703703703704
en_pt_br,"The choreographer, Toby Sedgwick, invented a beautiful sequence where the baby horse, which was made out of sticks and bits of twigs, grew up into the big horse.","O coreógrafo, Toby Sedgwick, inventou uma linda sequência onde o potrinho, que era feito de varas e pedaços de galhos cresceu e se tornou o grande cavalo.","O coreógrafo, Toby Sedgwick, inventou uma bela sequência onde o cabrito de bois, feito de pau e restos de raios, cresceu para o grande equitador.",15183,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, ie, in","O coreógrafo, Toby Sedgwick, inventou uma linda sequência onde o potrinho, que era feito de varas e pedaços de galhos cresceu e se tornou o grande cavalo.",0.0778106258566658,0.153715332286761,0.41639033,0.710531651973724,96.2962962962963
en_pt_br,"Local communities on the East Coast would get together and whole teams of 10, 20 people would caravan across the United States, and they would form companies.","Pequenas comunidades do Leste se uniriam em equipes de 10 ou 20 pessoas e atravessariam do país, e formariam empresas.","As comunidades locais na costa Leste se reuniam e formavam grupos inteiros de 10 ou 20 pessoas, que cruzariam os Estados Unidos em caravanas e fundariam empresas.",7038,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),cc,"Pequenas comunidades do Leste se uniriam em equipes de 10 ou 20 pessoas e atravessariam do país, e formariam empresas.",0.0088308953009281,0.087719298245614,0.3966127,0.697025001049042,130.0
en_pt_br,"We decided to instrument not only the car, but also the race car driver, to try to get a glimpse into what was going on in their head as they were doing this.","Decidimos instrumentalizar não apenas o carro, mas também o motorista, para tentar um vislumbre sobre o que estava acontecendo em suas mentes enquanto eles estavam fazendo isso.","Optámos por instrumentalizar não apenas o veículo, mas também o piloto de corrida, para tentar obter uma visão interna de o que acontecia na sua mente enquanto realizava essa tarefa.",71378,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,"Decidimos instrumentalizar não apenas o carro, mas também o motorista, para tentar um vislumbre sobre o que estava acontecendo em suas mentes enquanto eles estavam fazendo isso.",0.0067871815015683,0.0490196078431372,0.3352275,0.668230056762695,122.222222222222
en_pt_br,"In the fourth act, with our hubris, our overconfidence developing, we invaded Iraq and Afghanistan, and in the fifth act, we plunged into a humiliating mess.","No quarto ato, com nossa arrogância e nosso excesso de confiança crescendo, invadimos o Iraque e o Afeganistão. E no quinto ato, nos metemos numa humilhante confusão.","No quarto ato, com nossa arrogação, nossa confiança excessiva a aumentar, invasmos o Iraque e o Afeganistão, e no quinto ato, caímos num vergonhaço.",27280,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, ie","No quarto ato, com nossa arrogância e nosso excesso de confiança crescendo, invadimos o Iraque e o Afeganistão. E no quinto ato, nos metemos numa humilhante confusão.",0.0082510129100279,0.0625,0.41183895,0.705467820167542,100.0
en_pt_br,"But you can see here, the bottles that were supposedly being thrown at police were turned into bricks by the time they reached this edition of the newspaper.","Mas vocês podem ver aqui, as garrafas que supostamente foram jogadas contra a polícia se transformaram em tijolos no momento em que chegaram a essa edição do jornal.","Mas você pode verificar aqui, as garrafas que supostamente estavam sendo jogadas para os policiais foram transformadas em blocos até chegarem a essa edição do jornal.",34309,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"po, wl","Mas vocês podem ver aqui, as garrafas que supostamente foram jogadas contra a polícia se transformaram em tijolos no momento em que chegaram a essa edição do jornal.",0.0074258682020313,0.0333333333333333,0.366041,0.703241467475891,100.0
en_pt_br,"That is, through various gimmicks and things, a so-called balanced budget had led him to have 25 billion missing out of the 76 billion in proposed spending.","Ou seja, através de diversos artifícios e coisas, um assim chamado orçamento equilibrado o levou a ter 25 bilhões faltando do total de 76 bilhões em gastos propostos.","Em outras palavras, através de diversos truques e coisas, o chamado orçamento equilibrado o levou a ter 25 bilhões desaparecidos dos 76 bilhões de gastos propostos.",12580,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"Ou seja, através de diversos artifícios e coisas, um assim chamado orçamento equilibrado o levou a ter 25 bilhões faltando do total de 76 bilhões em gastos propostos.",0.009452595371199,0.0970873786407767,0.44756338,0.63874351978302,92.8571428571429
en_pt_br,"In fact, it's water's ability to adapt and change and remain flexible that made it so enduring through the ages, despite all the changes in the environment.","A bem da verdade, é a sua capacidade de adaptação, mudança e flexibilidade que a tornou duradora através dos anos, apesar de todas as mudanças no ambiente.","A capacidade da água de se adaptar, mudar e permanecer flexível é o que a tornou tão estável ao longo dos tempos, apesar de todos os cambios no ambiente.",14460,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, in","A bem da verdade, é a sua capacidade de adaptação, mudança e flexibilidade que a tornou duradora através dos anos, apesar de todas as mudanças no ambiente.",0.0076784327065861,0.0643086816720257,0.39757064,0.644165933132172,100.0
en_pt_br,I've gotten into some trouble in Silicon Valley for saying that the patient in the bed has almost become an icon for the real patient who's in the computer.,Tive alguns problemas no Vale do Silicio por dizer que o paciente na cama tinha se tornado um ícone porque o paciente real é o que está no computador.,Estou em problemas no Silicon Valley depois de dizer que o paciente no cama tornou-se um ícone para o paciente real no computador.,32372,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, ag",Tive alguns problemas no Vale do Silicio por dizer que o paciente na cama tinha se tornado um ícone porque o paciente real é o que está no computador.,0.0069382471782546,0.0496688741721854,0.40159246,0.617435455322266,100.0
en_pt_br,"So what they're doing, let's see, something like that, so what they're doing is grasping aspects of that movement and they're generating it into a phrase.","Então o que eles estão fazendo, vamos ver, algo assim, então o que eles estão fazendo é absorver os aspectos daquele movimento e o transformando numa frase.","O que eles estão fazendo, vamos ver, algo do género, então o que eles estão fazendo é capturar aspectos daquele movimento e gerá-lo numa frase.",73876,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, in","Então o que eles estão fazendo, vamos ver, algo assim, então o que eles estão fazendo é absorver os aspectos daquele movimento e o transformando numa frase.",0.0077426364109627,0.0638977635782747,0.39796367,0.669879615306854,100.0
en_pt_br,"And you know, for a few hundred bucks you can get these things and put them into your computer, and you can do fantastic things with these graphics cards.","E por algumas centenas de dólares vocês compram essas coisas e colocam no seu computador, e podem fazer coisas fantásticas com esses cartões gráficos.","Você sabe, por algumas centenas de dólares você pode comprar esses itens e colocá-los no seu computador, e pode fazer coisas fantásticas com essas placas de vídeo.",8075,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"E por algumas centenas de dólares vocês compram essas coisas e colocam no seu computador, e podem fazer coisas fantásticas com esses cartões gráficos.",0.0069382471782546,0.037593984962406,0.39725578,0.728981733322144,120.833333333333
en_pt_br,"And this bone is peppered, as you can see, with the light shining through the skull with cavities, the sinuses, which warm and moisten the air we breathe.","E, este osso é salpicado, como vocês podem ver através da transiluminação do crânio, por cavidades, seios, que aquecem e umidificam o ar que inspiramos.","Este osso está especiado, como pode ver, com a luz a passar pela crânio com cavidades, os sinos, que aquecem e humidem o ar que respiramos.",11312,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),in,"E, este osso é salpicado, como vocês podem ver através da transiluminação do crânio, por cavidades, seios, que aquecem e umidificam o ar que inspiramos.",0.0084470639946839,0.0801282051282051,0.44057912,0.547484576702118,112.0
en_pt_br,I fell through my apartment door and crawled to the bathroom where I found my problem: I had forgotten to mix in the most important part of my medicine.,Caí pela porta do apartamento e rastejei até o banheiro onde descobri meu problema: eu tinha esquecido de misturar a parte mais importante do meu medicamento.,Caí pela porta do apartamento e raste até o banheiro onde encontrei o meu problema: esqueceu de misturar a parte mais importante da minha medicação.,7779,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"in, ag",Caí pela porta do apartamento e rastejei até o banheiro onde descobri meu problema: eu tinha esquecido de misturar a parte mais importante do meu medicamento.,0.0071737750533534,0.0530035335689045,0.38545525,0.668228507041931,111.538461538462
en_pt_br,"I was drawn by their sense of personal conviction and their life of service, and opted for baptism into the Christian faith as my 10th birthday present.","Fui atraída pela convicção pessoal e pela dedicação dessas pessoas, e escolhi ser batizada na fé cristã como presente de aniversário de dez anos.","Fui atraído pela sua convicção pessoal e a vida de serviço, e optei pelo batismo no cristianismo como presente do meu aniversário de 10 anos.",30962,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"Fui atraída pela convicção pessoal e pela dedicação dessas pessoas, e escolhi ser batizada na fé cristã como presente de aniversário de dez anos.",0.0076963394393061,0.0570342205323193,0.37673557,0.717710196971893,112.5
en_pt_br,"But in a world where energy is freed and transmittable easily and cheaply, we can take any water wherever we are and turn it into whatever we need.","Mas em um mundo onde a energia é liberada e transmissível fácil e barata, nós podemos obter água onde quer que estejamos e transformá-la no que quer que precisemos.","No mundo em que a energia está livre e facilmente transferível, podemos tomar qualquer água onde estiver e torná-la em qualquer coisa que precisarmos.",35506,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, in, co, an","Mas em um mundo onde a energia é liberada e transmissível fácil e barata, nós podemos obter água onde quer que estejamos e transformá-la no que quer que precisemos.",0.0079486535624851,0.0485436893203883,0.40270847,0.7176234126091,100.0
en_pt_br,"So here we are flying through a day in our home as we move from sunlit morning through incandescent evening and, finally, lights out for the day.","Aqui estamos sobrevoando um dia em nossa casa à medida em que passamos de uma manhã de sol a uma noite incandescente e, finalmente, luzes apagadas.","Aqui estamos voando por um dia em nossa casa, passando da luz do dia para a luz incandescente da noite e, finalmente, o fim do dia.",13208,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,"Aqui estamos sobrevoando um dia em nossa casa à medida em que passamos de uma manhã de sol a uma noite incandescente e, finalmente, luzes apagadas.",0.0088308953009281,0.0859106529209622,0.42776403,0.579656779766083,103.846153846154
en_pt_br,"That turns out to be a big deal because now you can take, not just mouse cells, but you can human skin cells and turn them into human stem cells.","Isso passa a ser uma grande coisa porque agora podemos pegar, não apenas células de rato, mas células da pele humana e transformá-las em células-tronco humanas.","That turns out to be a big deal because now you can take, not just mouse cells, but you can human skin cells and turn them into human stem cells.",67822,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),un,"Isso passa a ser uma grande coisa porque agora podemos pegar, não apenas células de rato, mas células da pele humana e transformá-las em células-tronco humanas.",0.0079887398936851,0.0680272108843537,0.4366303,0.68383401632309,111.538461538462
en_pt_br,"But it's sublinear, and what that translates into is that, if you double the size of the organism, you actually only need 75 percent more energy.","Mas é sublinear, e significa que, se duplicarmos o tamanho do organismo, na verdade só precisaremos de mais 75% de energia.","Mas ele é sublinear, e o que isso significa é que, se você duplica o tamanho do organismo, você realmente precisa apenas 75% mais de energia.",27514,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,"Mas é sublinear, e significa que, se duplicarmos o tamanho do organismo, na verdade só precisaremos de mais 75% de energia.",0.0167891252155256,0.160901467505241,0.46658185,0.700362741947174,119.047619047619
en_pt_br,"So that night, I packed all my things in a bag, and I walked into my father's room and told him, ""Tomorrow morning, the bus is going to come in.","Naquela noite, fiz minha mala, entrei no quarto do meu pai e disse: ""Amanhã cedo o ônibus vai passar.","Aquela noite, paconei todas as minhas coisas num saco e passei para o quarto do pai e disse-lhe: ""Amanhã pela manhã, o ônibus vai chegar.""",11977,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"ha, sp","Naquela noite, fiz minha mala, entrei no quarto do meu pai e disse: ""Amanhã cedo o ônibus vai passar.",0.0070876489890461,0.0988142292490118,0.38041052,0.71111410856247,157.894736842105
en_pt_br,And the business organizations thought we were onto something in terms of a way of preparing children much better for real-life work today.,E as organizações empresariais acharam que tínhamos algo interessante em termos de um preparo muito melhor das crianças para trabalhos da vida real dos dias de hoje.,As organizações empresariais acreditavam que estavam no caminho certo em termos de uma maneira de preparar os crianças muito melhor para o trabalho real do dia a dia.,32495,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),om,E as organizações empresariais acharam que tínhamos algo interessante em termos de um preparo muito melhor das crianças para trabalhos da vida real dos dias de hoje.,0.0066984191997997,0.0181159420289855,0.39296743,0.694774925708771,100.0
en_pt_br,You can always fool yourself into seeing a decline if you compare bleeding headlines of the present with rose-tinted images of the past.,Você sempre pode enganar a si mesmo e ver um declínio se comparar as manchetes sangrentas dos dias atuais com as lembranças cor-de-rosa do passado.,Você pode sempre enganá-lo para ver uma declínio se comparar os cabeçalhos sangrenta do presente com as imagens a cores de rosa do passado.,73959,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"po, wl, ag",Você sempre pode enganar a si mesmo e ver um declínio se comparar as manchetes sangrentas dos dias atuais com as lembranças cor-de-rosa do passado.,0.0086580687247387,0.0387596899224806,0.39684913,0.651441752910614,100.0
en_pt_br,"And we systematically field tested, because in the field testing we learned some important lessons, and we went through many iterations.","E nós fizemos testes de campo sistemáticos porque no teste de campo nós aprendemos algumas lições importantes, e nós repetimos eles muitas vezes.","E realizamos testamentos em campo, pois nos testamentos em campo aprendemos algumas lições importantes e realizamos várias iterações.",72472,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),wl,"E nós fizemos testes de campo sistemáticos porque no teste de campo nós aprendemos algumas lições importantes, e nós repetimos eles muitas vezes.",0.0090264427538986,0.0803212851405622,0.40338606,0.708722829818726,100.0
en_pt_br,"And they didn't seem like they were visibly upset or in shock, and so I walked into the building, right into our workroom, and I cried.","E não pareciam visivelmente transtornadas ou em choque. Então entrei no prédio, na nossa sala de trabalho, e chorei.","E eles não pareciam visivelmente preocupados ou em choque, e então passei para dentro do edifício, direto para nossa sala de trabalho, e chorrei.",74447,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),in,"E não pareciam visivelmente transtornadas ou em choque. Então entrei no prédio, na nossa sala de trabalho, e chorei.",0.0079390871475434,0.0630252100840336,0.3835955,0.714667558670044,136.842105263158
en_pt_br,"LEGO has essentially taken the concrete block, the building block of the world, and made it into the building block of our imagination.","LEGO, basicamente, pegou o bloco de concreto, o bloco construtor do mundo, e transformou-o no bloco construtor de nossa imaginação.","O LEGO tomou essencialmente o bloco de concreto, o bloco de construção do mundo, e o tornou no bloco de construção da nossa imaginação.",59080,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),co,"LEGO, basicamente, pegou o bloco de concreto, o bloco construtor do mundo, e transformou-o no bloco construtor de nossa imaginação.",0.0102754745807671,0.099601593625498,0.45024467,0.772201895713806,115.0
en_pt_br,"When you meet them, they lock into you, they look you in the eye, they invade your personal space, they massage the back of your head.","Quando você os encontra, eles se focam em você, eles olham nos seus olhos, eles invadem seu espaço pessoal, eles massageiam a sua nuca.","Quando os encontram, eles ficaram presos contigo, olham para os teus olhos, invadem o teu espaço pessoal, massajam a parte de trás da tua cabeça.",13434,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, wt, in","Quando você os encontra, eles se focam em você, eles olham nos seus olhos, eles invadem seu espaço pessoal, eles massageiam a sua nuca.",0.0090205445691121,0.0856164383561643,0.37248045,0.626147091388702,108.333333333333
en_pt_br,"But citizen journalism and this technology has inserted a new layer of accountability into our world, and I think that's a good thing.",Mas o jornalismo cidadão e essa tecnologia têm inserido uma nova camada de responsabilidade em nosso mundo. Acho que isso é bom.,"O jornalismo de cidadãos e essa tecnologia inseriu um novo nível de responsabilidade no mundo, e acho que é bom.",34453,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, ag",Mas o jornalismo cidadão e essa tecnologia têm inserido uma nova camada de responsabilidade em nosso mundo. Acho que isso é bom.,0.0072658577559704,0.0206611570247933,0.4491654,0.813941776752472,104.545454545455
en_pt_br,"Now in the old days, that meant getting out a volume and browsing through it alphabetically, maybe getting sidetracked, that was fun.","Nos velhos tempos, isso significava pegar um livro e ir pesquisando em ordem alfabética, talvez se distraindo, isso era legal.","Naqueles tempos antigos, significava abrir um livro e navegar alphabeticamente, talvez se desviar, era um passeio divertido.",70055,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"in, ie, ad","Nos velhos tempos, isso significava pegar um livro e ir pesquisando em ordem alfabética, talvez se distraindo, isso era legal.",0.0102754745807671,0.0826446280991735,0.38200596,0.558008551597595,110.0
