lang_pair,source,reference,mistral,inner_id,produced_from,spatial_sense,error_type,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,And that was brought into force to try and deal with the mountain of stuff that is just being made and then living for a while in our homes and then going to landfill.,E foi iniciada para tentar lidar com a montanha de coisas que estão sendo feitas e que vivem por um tempo em nossas casas e então são descartadas.,Essa foi introduzida em vigor para tentar lidar com a montanha de coisas que simplesmente está sendo feita e depois vivendo por algum tempo em nossas casas e depois indo para aterramento.,7345,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, wl",0.369164126452368,0.6585034013605442,0.97256,0.5842399597167969,50.0
en_pt_br,"We brought a musician into the scanner, same way, had them memorize this melody then had another musician out in the control room trading back and forth interactively.",Agora o que fizemos foi levar um músico ao scanner – do mesmo jeito – fazê-lo memorizar essa melodia e dispor de outro músico fora da sala de experimento revezando interativamente.,"Nós trouamos um músico na escaneadora, de mesma forma, o fizemos memorizar esta mélo, e depois tivemos outro música fora no sala de controle interagindo de forma interativa.",6518,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, po, gr, wl",0.0202984071725949,0.1851851851851852,0.9540694,0.6206682920455933,80.64516129032258
en_pt_br,"So now what we do is take a genome, we make maybe 50 copies of it, we cut all those copies up into little 50-base reads, and then we sequence them, massively parallel.","O que fazemos agora é pegar um genoma, fazemos talvez 50 cópias dele, cortamos essas cópias em trechos de até 50 bases, e os sequenciamos intensamente em paralelo.","Atualmente, fazemos uma cópia de genoma, podemos fazer aproximadamente 50 cópias dela, cortamos todas essas cópias em lados iguals em leituras de 50 bases, e depois sequenciamos-as em paralelo em grande escala.",31286,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ag, wl, gr",0.1358581334060731,0.4906457739791073,0.9781327,0.7871081233024597,78.57142857142857
en_pt_br,"It's basically a pusher, so the propellant system and the thrusters are integrated into the capsule, and so if it detects a rocket problem, it pushes the capsule away.","É basicamente um propulsor. O sistema de propulsão e os propulsores estão integrados à cápsula, e, ao detectar um problema no foguete, ele empurra a cápsula para fora.","É basicamente um empurrador, então o sistema propulsor e as jetadas estão integrados na cápsula, e portanto, se detectar problemas em um foguete, empurra a cápsula afastando-a.",67032,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, in, gr",0.0837010441205139,0.5997073526087066,0.98419386,0.7710496783256531,57.14285714285714
en_pt_br,"I always begin with the pulse, then I examine the hands, then I look at the nail beds, then I slide my hand up to the epitrochlear node, and I was into my ritual.","Sempre começo com o pulso, então examino as mãos, então olho as unhas, então deslizo a mão pelos nódulos do cotovelo, e eu estava no meu ritual.","Sempre começo pelo pulso, depois examino as mãos, depoisaco observo os leitos dos unhas, depois deslizo a minha mão até o nódulo epitroclear e estou no meu ritual.",32419,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.2048581119575753,0.5288933367768596,0.9784273,0.749442994594574,59.25925925925925
en_pt_br,"We need to connect the information always with the action, and then that action feeds back into different information, and it creates, of course, a feedback loop.","Nós precisamos conectar a informação sempre com a ação, e aí essa ação dá um feedback uma informação diferente, e isso cria, obviamente, um ciclo de feedback.","Precisamos sempre conectar a informação com a ação, e depois essa ação retorna diferentes informações, criando assim um laço de retorno de feedback.",8546,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, wl",0.1998277097556044,0.4883227176220807,0.98195326,0.870520293712616,55.55555555555556
en_pt_br,"The reason we did this is to create the ultimate memory machine, where you can go back and interactively fly around and then breathe video-life into this system.","Nós fizemos isso para criar a máquina de memória definitiva, onde você pode voltar no tempo e interagir e então aspirar a vida do vídeo neste sistema.","A razão por que fizemos isso foi criar a máquina de memória ultimate, onde pode voltar e voar interativamente em volta e então respirar vida vídeo nesse sistema.",13252,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"un, om, gr",0.1960678128146598,0.5706751958572502,0.99032116,0.7528964877128601,55.55555555555556
en_pt_br,"The choreographer, Toby Sedgwick, invented a beautiful sequence where the baby horse, which was made out of sticks and bits of twigs, grew up into the big horse.","O coreógrafo, Toby Sedgwick, inventou uma linda sequência onde o potrinho, que era feito de varas e pedaços de galhos cresceu e se tornou o grande cavalo.","O coreógrafo, Toby Sedgwick, criou uma sequência linda em que a cavalinha de madeira feita de bastas e peças de ramos de palmeira cresceu para se transformar no cavalo grande.",15183,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.1821038896383151,0.3339169832225388,0.97132725,0.779124915599823,70.37037037037037
en_pt_br,"Local communities on the East Coast would get together and whole teams of 10, 20 people would caravan across the United States, and they would form companies.","Pequenas comunidades do Leste se uniriam em equipes de 10 ou 20 pessoas e atravessariam do país, e formariam empresas.","Comunidades locais na Costa Leste se reuniriam e equipas completas de 10 a 20 pessoas viajariam pelos Estados Unidos, e eles formariam empresas.",7038,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"in, sp",0.0697842929001701,0.537453233210391,0.97327024,0.8510711193084717,70.0
en_pt_br,"We decided to instrument not only the car, but also the race car driver, to try to get a glimpse into what was going on in their head as they were doing this.","Decidimos instrumentalizar não apenas o carro, mas também o motorista, para tentar um vislumbre sobre o que estava acontecendo em suas mentes enquanto eles estavam fazendo isso.","Decidimos instrumentar não apenas o carro, mas também o piloto de corrida, para tentar ter uma visão do que estava acontecendo na sua cabeça enquanto isso estava acontecendo.",71378,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,0.3200158956950247,0.5517158870247835,0.97804713,0.8654353618621826,55.55555555555556
en_pt_br,"In the fourth act, with our hubris, our overconfidence developing, we invaded Iraq and Afghanistan, and in the fifth act, we plunged into a humiliating mess.","No quarto ato, com nossa arrogância e nosso excesso de confiança crescendo, invadimos o Iraque e o Afeganistão. E no quinto ato, nos metemos numa humilhante confusão.","Na quarta ato, com nossa hubris, nossa sobreestima crescendo, invadimos o Iraque e o Afeganistão, e na quinta ato, nos envolvermos numa vergonhosa e humilhante confusão.",27280,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"ag, un, in",0.3735249267366085,0.5590277777777778,0.9729226,0.7133049368858337,48.14814814814815
en_pt_br,"But you can see here, the bottles that were supposedly being thrown at police were turned into bricks by the time they reached this edition of the newspaper.","Mas vocês podem ver aqui, as garrafas que supostamente foram jogadas contra a polícia se transformaram em tijolos no momento em que chegaram a essa edição do jornal.","Por aqui vá pode ver, as garrafas supostas que estavam sendo jogadas para a polícia haviam se transformado em tijolos ao chegarem nesta edição do jornal.",34309,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"gr, po",0.1505584021061647,0.4496775377516778,0.9899794,0.8032624125480652,64.28571428571429
en_pt_br,"That is, through various gimmicks and things, a so-called balanced budget had led him to have 25 billion missing out of the 76 billion in proposed spending.","Ou seja, através de diversos artifícios e coisas, um assim chamado orçamento equilibrado o levou a ter 25 bilhões faltando do total de 76 bilhões em gastos propostos.","Assim, por diversos artifícios e coisas, um orçamento equilibrado supostamente o levou a faltar 25 bilhões de um total proposto de 76 bilhões em gastos.",12580,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.3509265012200164,0.7328990228013029,0.9906095,0.809478759765625,46.42857142857143
en_pt_br,"In fact, it's water's ability to adapt and change and remain flexible that made it so enduring through the ages, despite all the changes in the environment.","A bem da verdade, é a sua capacidade de adaptação, mudança e flexibilidade que a tornou duradora através dos anos, apesar de todas as mudanças no ambiente.","Fato é que a capacidade de se adaptar e mudar e manter-se flexível da água a fez tão duradoura ao longo dos tempos, independentemente de todas as alterações do meio ambiente.",14460,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),an,0.0525688648515795,0.385968660968661,0.968456,0.7769219279289246,85.18518518518519
en_pt_br,I've gotten into some trouble in Silicon Valley for saying that the patient in the bed has almost become an icon for the real patient who's in the computer.,Tive alguns problemas no Vale do Silicio por dizer que o paciente na cama tinha se tornado um ícone porque o paciente real é o que está no computador.,Obtevi algumas dificuldades em Valle do Silício por ter dito que a pessoa no leito está quase se tornou um ícone para a verdadeira pessoa que está no computador.,32372,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, gr, ad",0.1529555933752883,0.360300925925926,0.9744859,0.5912567377090454,72.41379310344827
en_pt_br,"So what they're doing, let's see, something like that, so what they're doing is grasping aspects of that movement and they're generating it into a phrase.","Então o que eles estão fazendo, vamos ver, algo assim, então o que eles estão fazendo é absorver os aspectos daquele movimento e o transformando numa frase.","Aquilo que eles fazem, vamos ver, algo do tipo isso, então eles estão pegando aspectos deste movimento e transformando-o em uma frase.",73876,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"gr, co",0.1827667366374127,0.4918032786885245,0.9790408,0.8120480179786682,59.25925925925925
en_pt_br,"And you know, for a few hundred bucks you can get these things and put them into your computer, and you can do fantastic things with these graphics cards.","E por algumas centenas de dólares vocês compram essas coisas e colocam no seu computador, e podem fazer coisas fantásticas com esses cartões gráficos.","E você sabe, por algumas centenas de dólares você pode obter essas coisas e colocá-las em seu computador, e pode fazer coisas fantásticas com esses processadores gráficos.",8075,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.3720337795006881,0.786178107606679,0.9712682,0.9011347889900208,37.5
en_pt_br,"And this bone is peppered, as you can see, with the light shining through the skull with cavities, the sinuses, which warm and moisten the air we breathe.","E, este osso é salpicado, como vocês podem ver através da transiluminação do crânio, por cavidades, seios, que aquecem e umidificam o ar que inspiramos.","Esta ossela está pelegada, como você pode ver, com a luz passando por seu crânio com cavidades, as sinusas, que aquecem e encharcam o ar que respiramos.",11312,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"wl, in",0.1404678994830558,0.506069270908666,0.9670548,0.6387300491333008,80.0
en_pt_br,I fell through my apartment door and crawled to the bathroom where I found my problem: I had forgotten to mix in the most important part of my medicine.,Caí pela porta do apartamento e rastejei até o banheiro onde descobri meu problema: eu tinha esquecido de misturar a parte mais importante do meu medicamento.,"Caí por trás da porta de meu apartamento e me esticulei até banheiro, onde encontrei meu problema: havia esquecido de misturar a parte mais importante de minha medicina.",7779,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"ws, in, wl",0.2715139160195027,0.5638538414102953,0.97297794,0.7070462107658386,57.692307692307686
en_pt_br,"I was drawn by their sense of personal conviction and their life of service, and opted for baptism into the Christian faith as my 10th birthday present.","Fui atraída pela convicção pessoal e pela dedicação dessas pessoas, e escolhi ser batizada na fé cristã como presente de aniversário de dez anos.","Foi-me atraído pela sua sensação de convicção pessoal e pelo seu serviço de vida, e escolhi o batismo na fé cristã como meu presente de aniversário de dez anos.",30962,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,0.3436349660260039,0.6719659911483812,0.9850813,0.8600917458534241,54.16666666666666
en_pt_br,"But in a world where energy is freed and transmittable easily and cheaply, we can take any water wherever we are and turn it into whatever we need.","Mas em um mundo onde a energia é liberada e transmissível fácil e barata, nós podemos obter água onde quer que estejamos e transformá-la no que quer que precisemos.","Em um mundo em que a energia é liberada e transmitível facilmente e economicamente, podemos tomar água onde estivermos e transformá-la em qualquer coisa que precisamos.",35506,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, co",0.1779262842551013,0.5194132786423775,0.9698476,0.8968145251274109,48.27586206896552
en_pt_br,"So here we are flying through a day in our home as we move from sunlit morning through incandescent evening and, finally, lights out for the day.","Aqui estamos sobrevoando um dia em nossa casa à medida em que passamos de uma manhã de sol a uma noite incandescente e, finalmente, luzes apagadas.","Segue-nos voando por um dia em nossa casa, passando de uma manhã iluminada pelos sol até à noite encandescente e, finalmente, apagado para o dia.",13208,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, ad, ie, gr, an",0.2596781831648504,0.4353448275862069,0.9811739,0.6484915614128113,69.23076923076923
en_pt_br,"That turns out to be a big deal because now you can take, not just mouse cells, but you can human skin cells and turn them into human stem cells.","Isso passa a ser uma grande coisa porque agora podemos pegar, não apenas células de rato, mas células da pele humana e transformá-las em células-tronco humanas.","Transação em grande parte significativa pois agora pode-se obter, não apenas as células de ratos, mas também as células de pele humanas e converterlas em células embrionárias humanas.",67822,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, co",0.0561378235845897,0.5635887028581092,0.96073276,0.8640596270561218,73.07692307692307
en_pt_br,"But it's sublinear, and what that translates into is that, if you double the size of the organism, you actually only need 75 percent more energy.","Mas é sublinear, e significa que, se duplicarmos o tamanho do organismo, na verdade só precisaremos de mais 75% de energia.","Mas é subs linear, o que equivale a que, ao dobrar o tamanho da organismo, você realmente precisa de apenas 75 porcento mais de energia.",27514,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, ie, gr",0.063035810609221,0.508745247148289,0.97975224,0.7523593902587891,80.95238095238095
en_pt_br,"So that night, I packed all my things in a bag, and I walked into my father's room and told him, ""Tomorrow morning, the bus is going to come in.","Naquela noite, fiz minha mala, entrei no quarto do meu pai e disse: ""Amanhã cedo o ônibus vai passar.","Nessa noite, envelleci todos meus pertences num saco, e entrei no quarto de meu pai e lhe dissi: ""Mañana à tarde, vem chegar o ônibus.",11977,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, an",0.0713763397918313,0.5139221680575063,0.88752073,0.6810413002967834,94.73684210526316
en_pt_br,And the business organizations thought we were onto something in terms of a way of preparing children much better for real-life work today.,E as organizações empresariais acharam que tínhamos algo interessante em termos de um preparo muito melhor das crianças para trabalhos da vida real dos dias de hoje.,E as organizações de negócios acreditavam ter encontrado algo em termos de maneira de preparar crianças melhor para o trabalho real atualmente.,32495,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),"wl, ag, gr",0.0672971293379482,0.4163265306122449,0.9790199,0.8464176058769226,62.96296296296296
en_pt_br,You can always fool yourself into seeing a decline if you compare bleeding headlines of the present with rose-tinted images of the past.,Você sempre pode enganar a si mesmo e ver um declínio se comparar as manchetes sangrentas dos dias atuais com as lembranças cor-de-rosa do passado.,Você pode sempre enganar-se a se ver uma queda comparando cabeças-de-fogo atuais com imagens rosadas do passado.,73959,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, wl",0.0524959196346418,0.3525514889151253,0.97580516,0.5585858225822449,68.0
en_pt_br,"And we systematically field tested, because in the field testing we learned some important lessons, and we went through many iterations.","E nós fizemos testes de campo sistemáticos porque no teste de campo nós aprendemos algumas lições importantes, e nós repetimos eles muitas vezes.","E testamos sistematicamente, pois na fase de testes de campo aprendemos algumas lições importantes, e passamos por muitas iterações.",72472,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),cc,0.2590924722191636,0.4852310567041181,0.949618,0.8490042090415955,56.52173913043478
en_pt_br,"And they didn't seem like they were visibly upset or in shock, and so I walked into the building, right into our workroom, and I cried.","E não pareciam visivelmente transtornadas ou em choque. Então entrei no prédio, na nossa sala de trabalho, e chorei.","E eles não me pareciam visivelmente aflados ou choquetes, então entrei naquela casa, direto nosso quarto de trabalho, e chorei.",74447,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, wl, om",0.2461351840762152,0.5681818181818182,0.9697218,0.6329524517059326,52.63157894736842
en_pt_br,"LEGO has essentially taken the concrete block, the building block of the world, and made it into the building block of our imagination.","LEGO, basicamente, pegou o bloco de concreto, o bloco construtor do mundo, e transformou-o no bloco construtor de nossa imaginação.","LEGO fez basicamente o bloco de concreto, a pedra angular do mundo, se transformar no bloco de construção de nossa imaginação.",59080,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.3126851492272871,0.6024096385542168,0.9698152,0.8807950615882874,50.0
en_pt_br,"When you meet them, they lock into you, they look you in the eye, they invade your personal space, they massage the back of your head.","Quando você os encontra, eles se focam em você, eles olham nos seus olhos, eles invadem seu espaço pessoal, eles massageiam a sua nuca.","Quando os encontram, eles se fixam em você, te olham na boca dos olhos, invadem o espaço pessoal teu, te massagem a parte de baixo da cabeça.",13434,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, in",0.0697268122423828,0.4504765166456062,0.96408826,0.7887340784072876,75.0
en_pt_br,"But citizen journalism and this technology has inserted a new layer of accountability into our world, and I think that's a good thing.",Mas o jornalismo cidadão e essa tecnologia têm inserido uma nova camada de responsabilidade em nosso mundo. Acho que isso é bom.,"Cidadão jornalismo e esta tecnologia introduziram uma nova camada de responsabilidade na nossa mundo, e penso que seja um bom coisa:",34453,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"an, ag",0.1099031182773212,0.4252233437753799,0.9293528,0.6726800799369812,136.36363636363637
en_pt_br,"Now in the old days, that meant getting out a volume and browsing through it alphabetically, maybe getting sidetracked, that was fun.","Nos velhos tempos, isso significava pegar um livro e ir pesquisando em ordem alfabética, talvez se distraindo, isso era legal.","Hoje em tempos passados, isso significava retirar um volume e navegando por ele alfabeticamente, talvez se desviar, acho que era divertido.",70055,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"co, gr",0.0765037798482617,0.3760219990670038,0.9745447,0.6930878758430481,70.0
en_pt_br,"Now the data is sent to the server in real time, and a heat map is plotted, taking into account all the active devices on the ground.","Os dados são enviados em tempo real e um mapa de calor é impresso, levando em conta todos os dispositivos ativos no chão.","Agora os dados são enviados para o servidor em tempo real, e é criada um mapa de calor, considerando todos os dispositivos ativos no solo.",11536,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,0.3074203461059601,0.7544960474308302,0.98478657,0.8718087077140808,56.52173913043478
en_pt_br,"So when you go home and you walk through your front door, take a second and ask yourselves, ""Could I do with a little life editing?","Então quando forem para casa e cruzarem a porta da frente, parem um tempo e se perguntem: ""Será que eu poderia editar um pouco a minha vida?","Quando você volta para casa e passa pela sua porta principal, pare por um momento e pergunte a si mesmo: ""Preciso de alguma edição de vida por aqui?",33604,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"wt, an",0.0451926589308865,0.3228752449628037,0.9341492,0.6997489333152771,81.48148148148148
en_pt_br,"And they come in and they go through the process, our process, they build confidence and now they think of themselves differently.","Elas vêm e vão ao longo do processo, nosso processo, constróem confiança e agora pensam sobre elas mesmas de maneira diferente.","e eles entram e passam por nosso processo, confiam mais nele, agora se pensam em si diferentemente.",64902,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"gr, an",0.0513550284466565,0.2474367022389622,0.9667536,0.6115042567253113,80.95238095238095
en_pt_br,"As an accomplished computer user, what Dimitry did was to transfer the gangster capitalism of his hometown onto the Worldwide Web.","Como um hábil usuário de computadores, o que Dimitri fez foi transferir o capital de gangsters de sua cidade natal para a web no mundo inteiro.","Como usuário de computador consolidado, o que fez Dimitri foi transferir o capitalismo da banda de sua cidade natal para a Rede Mundial do Web.",31140,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),wl,0.2853837110567848,0.6572132616487455,0.9599949,0.7197891473770142,46.15384615384615
en_pt_br,"All of our feelings of security about those diseases come from models given to us, really, by science filtered through the media.",Todas as nossas sensações de segurança a respeito dessas doenças surgem de modelos que certamente nos são dados pela ciência filtrada pela mídia.,"Todas nossas sensações de segurança em relação a essas doenças derivam de modelos que nos foram fornecidos, de fato, pela ciência filtrada pelos meios de comunicação.",18777,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.1647551645604845,0.4555102040816327,0.9737393,0.9018579125404358,65.21739130434783
en_pt_br,"And as we have watched women conquer breast cancer through the breast cancer campaign, this is what we need to do now with heart.",E na medida em que assistimos as mulheres combatendo o câncer de mama através das campanhas de combate ao câncer de mama isto é o que precisamos fazer agora em relação ao coração,"E assim, como observamos mulheres superar o câncer de mama através da campanha de câncer de mama, isso é o que precisamos fazer agora com o coração.",57749,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,0.2997378481773705,0.5837538226299696,0.9674842,0.8047838807106018,51.51515151515152
en_pt_br,"And they do it secretly through misinformation and ambiguities and irrelevancies, trying to cause everyone to think more deeply.","E ele faz isso em segredo através de informações incorretas e ambiguidades e irrelevâncias, tentando fazer com que todos pensem mais.","E eles fazem isso de forma segreda através de desinformações e ambiguidades e irrelevâncias, tentando fazer todos pensar mais profundamente.",18009,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),in,0.3106110963579251,0.6217370208636583,0.9849058,0.8148052096366882,57.14285714285714
en_pt_br,"I was visiting a cousin of mine in an old age home, and I spied a very shaky old man making his way across the room on a walker.","Visitava um primo meu em um retiro para idosos, e espiei um velho bem trêmulo atravessando a sala em um andador.","Fiquei visitando um primo meu em uma residência de idosos, e vi um velhinho muito instável andando pela sala num passeio de quatro rodas.",63498,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"wt, wl, sp",0.1429913301663365,0.3555793991416309,0.9732298,0.7613762617111206,76.19047619047619
en_pt_br,"And no, I don't know how it works into the whole puzzling scheme of things, but obviously I know a coded message when I see one.","E não, eu não sei como funciona no grande e estarrecedor esquema das coisas, mas obviamente, eu reconheço uma mensagem codificada quando eu vejo uma.","Eu não o conheço como funciona no todo intrigante dessas coisas, mas claro que reconheco uma mensagem codificada quando a vejo.",69221,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.1567224388793845,0.4031330842196033,0.9475021,0.7880867123603821,60.0
en_pt_br,"And if we can translate that into our built environment, then there's some exciting potential for the way that we build things.","E se pudermos traduzi-los em nosso ambiente de construção, teremos um potencial interessante para o modo como nós construímos.","E se pudermos traduzir isso em nossa infraestrutura construída, existe algum potencial excitante no modo de construirmos coisas.",30147,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, gr",0.0596660305856106,0.3293165573867327,0.967714,0.8321903944015503,73.68421052631578
en_pt_br,These people who went through the process and touched the snake ended up having less anxiety about other things in their lives.,"essas pessoas que passavam pelo processo e tocavam na cobra acabavam por ter menos ansiedade sobre outras coisas em suas vidas. Elas tentaram muito, perseveraram,",Pessoas esses que passaram pelo processo e tocaram na cobra acabaram sendo menos ansiosas sobre outras coisas em suas vidas.,64895,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),gr,0.2729365956620879,0.5318681318681318,0.98491573,0.8316889405250549,48.0
en_pt_br,"And you can see at the top of the screen, there's a centipede scrolling across your computer when you get infected by this one.","Vocês podem ver no alto da tela, uma centopéia andando pelo computador quando vocês são infectados por ela.","Em cimo da tela de grande dimensão, pode ver um centopeu rolando por seu computador quando ele se infectar por esse um:",26844,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"gr, in, sp, an",0.0272199138032674,0.2806122448979591,0.9714796,0.600844144821167,105.55555555555556
en_pt_br,"It's this combination of liquid metal, molten salt and high temperature that allows us to send high current through this thing.","É está combinação de metal líquido, sal derretido e alta temperatura que nos permite mandar alta corrente por esta coisa.","Aqui é esta combinação de metal fundido, sal fosfatada quente e alta temperatura a nos permite enviar alto corrente por essa coisa.",58656,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"ad, in, ad, gr, ag",0.0984934946888872,0.6327421171171171,0.9828161,0.7722519040107727,45.0
en_pt_br,There are going to be times when someone makes one expression while masking another that just kind of leaks through in a flash.,em que alguém faz uma expressão enquanto esconde outra que vaza por um instante.,"Há vezes em que alguém irá fazer uma expressão, enquanto esconde outra que escapa por lábios meados.",35094,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"wt, om, ad, in",0.2147917245987804,0.680744874959751,0.97999966,0.6350495219230652,57.14285714285714
en_pt_br,And I am here to tell you that the women of GirlTrek are walking through the streets with a light that cannot be extinguished.,Estou aqui para dizer que as mulheres da GirlTrek estão caminhando pelas ruas com uma luz que não pode ser extinta.,E eu estou aqui para contar-lhe que as mulheres de GirlTrek andam pelas ruas com uma luz que não se apaga.,65055,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(2),cc,0.3622755743601024,0.6691919191919191,0.9804466,0.8366029858589172,42.85714285714285
en_pt_br,"I'd like to take you on a journey into the sea, looking at it from the perspective of its smallest inhabitants: the microbes.","Eu gostaria de levá-los em uma jornada pelo mar, olhando pela perspectiva de seus menores habitantes: os micróbios.","Quero te levar em uma jornada até o mar, olhando-o desde a perspectiva de seus moradores mais pequenos: as microbianas.",65421,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),in,0.082822826609696,0.4422169811320754,0.96253175,0.8651150465011597,77.77777777777779
en_pt_br,"They produce six different types of silk, which is spun together into a fiber, tougher than any fiber humans have ever made.","Elas produzem seis deferentes tipos de seda, que são fiadas juntas em uma fibra, mais resistente do que qualquer fibra que já tenha sido produzida pelo homem.","produzem seis tipos diferentes de seda, que é tecidas juntas em um fio, mais resistente que qualquer fio que os humanos já tenham feito.",10117,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,0.1578657828936351,0.5299243880558759,0.9743717,0.8492165207862854,55.55555555555556
en_pt_br,"So this is a case of actually adapting something, or maybe stealing something, and then turning it into a musical notation.","Então esse é um caso de adaptar alguma coisa ou talvez de roubar alguma coisa, e transformá-la em uma notação musical.","Assim é um caso de realmente ajustar algo, ou talvez roubar algo, e depois converter em notação musical.",73787,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),om,0.189828070511782,0.5256669780961278,0.9732682,0.8218413591384888,52.38095238095239
en_pt_br,"This goes into the more sophisticated part of our process, and the really hard work, multi-step separation process begins.","Isso vai para a parte mais sofisticada de nosso processo, e a parte realmente difícil, o processo de separação em etapas, começa.","Isso entrar no parte mais sofisticada de nosso processo, e começa o trabalho realmente difícil, começa-se a processo de separação em vários passos.",33823,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wt,0.4359514653582267,0.6861538461538462,0.9844605,0.8234268426895142,40.909090909090914
en_pt_br,"But the under-underdog hangs tough, and 22 miles into a 26-mile race, there is Derartu Tulu, up there with the lead pack.","Mas a ""sub-azarão"" aguenta firme. E depois de 35 km dos quase 42 km, lá está Derartu Tulu junto com a linha de frente.","Mas o cachorrinho subestimado se mantém forte, e aos 22 milhas numa corrida de 26 milhas, está lá, Derartu Tulu, junto à grupo de líderes.",9420,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, gr, ag",0.0197464821950588,0.2360057936440317,0.92429507,0.5732767581939697,87.5
en_pt_br,And you might think that that was incredibly stupid of our ancestors to be plugging things into a light socket like this.,E podemos pensar que era muita estupidez de nossos ancestrais ligar coisas a bocais assim.,"E pode parecer que isso era inteiramente injudicioso dos nossos antepassados, assim se conectando coisas nessescaqueletes.",7154,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),in,0.01757079221363,0.2160493827160493,0.96142244,0.4968710243701935,80.0
en_pt_br,"One day my wife came home from work and summoned the courage, through a lot of tears, to have a very honest conversation.","Um dia minha esposa chegou do trabalho e juntou coragem, em meio a várias lágrimas, para ter uma conversa muito honesta.","Uma vez, minha esposa voltei do trabalho e amontoou o coragem, através de muitas lágrimas, para ter uma conversação muito honrada.",6777,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ag, co, wl",0.233078149078302,0.5580489457193665,0.9721076,0.6483749151229858,52.38095238095239
